@relation allTrafficSignatureBasedData

@attribute SourceIP1 numeric
@attribute SourceIP2 numeric
@attribute SourceIP3 numeric
@attribute SourceIP4 numeric

@attribute SourcePort numeric

@attribute DestinationIP1 numeric
@attribute DestinationIP2 numeric
@attribute DestinationIP3 numeric
@attribute DestinationIP4 numeric

@attribute DestinationPort numeric

@attribute Protocol {HTTP,TCP,TLSv1,HTTP/XML,SSDP,DHCP,LLMNR,UDP,NBNS,SSLv2,NAT-PMP,SMB,NBSS,DNS,MSNMS,SSLv3,ICMP,RTCP,BROWSER,SNMP,DB-LSP-DISC,SSL}

@attribute Length numeric
@attribute TCPWindowSize numeric
@attribute TCPLength numeric
@attribute UDPLength numeric
@attribute HTTPRequestMethod {GET,POST,M-SEARCH,HEAD,None}

@attribute Signature {Normal,JexBossExploit,NeutrinoExploit,W32/SdbotInfected,PacketInjection,Malspam}

@data
0.7607843137254902,0.7333333333333333,0.5490196078431373,0.2,0.0067596435546875,0.0392156862745098,0.043137254901960784,0.11372549019607843,0.4,0.7511749267578125,TCP,0.24339360222531292,0.24581005586592178,0.23380281690140844,0.0,None,Malspam
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.86083984375,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21568627450980393,0.807843137254902,0.7803921568627451,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8607635498046875,TCP,0.35095039406583217,0.24694268003367262,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8621368408203125,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.860382080078125,TCP,0.013908205841446454,0.3854595546031989,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.85504150390625,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8593597412109375,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.857147216796875,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.25882352941176473,0.9215686274509803,0.5450980392156862,0.4745098039215686,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8548126220703125,TCP,0.013908205841446454,0.028403612152751206,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.861114501953125,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.861114501953125,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.00392156862745098,0.00392156862745098,0.0172119140625,0.796078431372549,0.5490196078431373,0.09803921568627451,0.19607843137254902,0.001220703125,TCP,0.013908205841446454,0.24541210683400932,0.0,0.0,None,W32/SdbotInfected
0.8,0.054901960784313725,0.9176470588235294,0.3333333333333333,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8734588623046875,TLSv1,0.35095039406583217,0.18787020739266855,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.7411764705882353,0.6784313725490196,0.9439544677734375,0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.03857421875,TCP,0.05099675475197033,0.0335195530726257,0.03896713615023474,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.85504150390625,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.860107421875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.86083984375,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7579498291015625,0.2823529411764706,0.054901960784313725,0.8352941176470589,0.07058823529411765,0.0067596435546875,TCP,0.012517385257301807,0.061984388153363434,0.0,0.0,None,Normal
0.8313725490196079,0.10196078431372549,0.5019607843137255,0.6705882352941176,0.001220703125,0.0392156862745098,0.043137254901960784,0.11372549019607843,0.4,0.751129150390625,TCP,0.013908205841446454,0.24581005586592178,0.0,0.0,None,Malspam
0.7529411764705882,0.6588235294117647,0.01568627450980392,0.792156862745098,0.84649658203125,0.3333333333333333,0.054901960784313725,0.9529411764705882,0.03529411764705882,0.0067596435546875,TCP,0.013908205841446454,0.9985612611923165,0.0,0.0,None,NeutrinoExploit
0.0392156862745098,0.2549019607843137,0.6666666666666666,0.22745098039215686,0.001220703125,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.00392156862745098,0.86956787109375,TCP,0.015299026425591099,0.06771255835310323,0.0,0.0,None,JexBossExploit
0.25882352941176473,0.9215686274509803,0.5450980392156862,0.4745098039215686,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8569488525390625,HTTP,0.14626796476587853,0.0408395194000153,0.13544600938967136,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8614654541015625,TCP,0.013908205841446454,0.3854595546031989,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8621673583984375,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.15294117647058825,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7973785400390625,HTTP,0.05331478905887807,0.3854595546031989,0.04131455399061033,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8592681884765625,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.29411764705882354,0.001220703125,HTTP,0.1770978210477515,0.25139664804469275,0.16666666666666666,0.0,GET,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.855499267578125,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.29411764705882354,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.5098039215686274,0.4588235294117647,0.2823529411764706,0.39215686274509803,0.0067596435546875,0.6745098039215687,0.06274509803921569,1.0,0.00392156862745098,0.162322998046875,TCP,0.35095039406583217,0.02742787173796587,0.3427230046948357,0.0,None,Normal
0.8117647058823529,0.1803921568627451,0.5803921568627451,0.14901960784313725,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8594512939453125,HTTP,0.25011590171534537,0.24581005586592178,0.24061032863849766,0.0,None,Normal
0.8156862745098039,0.3215686274509804,0.9254901960784314,0.5098039215686274,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8903656005859375,TCP,0.35095039406583217,0.018454886354939925,0.3427230046948357,0.0,None,Normal
0.7607843137254902,0.7333333333333333,0.5490196078431373,0.2,0.0067596435546875,0.0392156862745098,0.043137254901960784,0.11372549019607843,0.4,0.7511749267578125,TCP,0.35095039406583217,0.24581005586592178,0.3427230046948357,0.0,None,Malspam
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.611764705882353,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8708343505859375,TCP,0.013908205841446454,0.0010293104767735517,0.0,0.0,None,Normal
0.2549019607843137,0.21568627450980393,0.807843137254902,0.7803921568627451,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.855010986328125,TCP,0.35095039406583217,0.031338486263105536,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8622589111328125,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.29411764705882354,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.25882352941176473,0.8627450980392157,0.5843137254901961,0.12549019607843137,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.855224609375,TCP,0.34955957348168754,0.0383599908165608,0.34131455399061034,0.0,None,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.4,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.853729248046875,HTTP,0.12540565600370884,0.029142113721588734,0.11431924882629108,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8595428466796875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,HTTP,0.16759388038942977,0.25139664804469275,0.15704225352112677,0.0,GET,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.4,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.796539306640625,TLSv1,0.34399629114510893,0.036978648503864696,0.33568075117370894,0.0,None,Normal
0.2549019607843137,0.21568627450980393,0.06666666666666667,0.1450980392156863,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8540496826171875,HTTP/XML,0.21070931849791377,0.031338486263105536,0.2007042253521127,0.0,None,Normal
0.8117647058823529,0.1803921568627451,0.3764705882352941,0.5686274509803921,0.001220703125,0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.0385894775390625,TCP,0.2554473806212332,0.0335195530726257,0.2460093896713615,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.897064208984375,0.8196078431372549,0.06666666666666667,0.28627450980392155,0.11764705882352941,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8554840087890625,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8890533447265625,0.8156862745098039,0.3215686274509804,0.9254901960784314,0.5058823529411764,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8554840087890625,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.5764705882352941,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7957763671875,TCP,0.013908205841446454,0.24538149537001608,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.85504150390625,HTTP,0.1671302735280482,0.2513813423126961,0.15657276995305164,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.854949951171875,TCP,0.015299026425591099,0.25076528659983166,0.0,0.0,None,Normal
0.5098039215686274,0.4588235294117647,0.2823529411764706,0.39215686274509803,0.0067596435546875,0.6745098039215687,0.06274509803921569,1.0,0.00392156862745098,0.162322998046875,TCP,0.35095039406583217,0.02742787173796587,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.7294117647058823,0.07450980392156863,0.0067596435546875,0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.038543701171875,SSLv3,0.10176170607324989,0.0335195530726257,0.0903755868544601,0.0,None,Normal
0.8196078431372549,0.06666666666666667,0.28627450980392155,0.11764705882352941,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.897064208984375,TCP,0.35095039406583217,0.026448304890181372,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8551025390625,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,TCP,0.015299026425591099,0.03134613912910385,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.796539306640625,0.2823529411764706,0.054901960784313725,0.8352941176470589,0.4,0.0067596435546875,TCP,0.012517385257301807,0.24643759087778372,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8610992431640625,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8593597412109375,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.8,0.054901960784313725,0.9176470588235294,0.3333333333333333,0.1288299560546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8735198974609375,TCP,0.013908205841446454,0.10058161781587205,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.856170654296875,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.857025146484375,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.8470588235294118,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.86083984375,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7957763671875,0.2823529411764706,0.054901960784313725,0.8352941176470589,0.5764705882352941,0.0067596435546875,TCP,0.012517385257301807,0.2517027626846254,0.0,0.0,None,Normal
0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.0387115478515625,0.2549019607843137,0.21568627450980393,0.058823529411764705,0.9568627450980393,0.001220703125,TCP,0.012517385257301807,0.24581005586592178,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8622894287109375,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.03887939453125,0.2549019607843137,0.21176470588235294,0.6549019607843137,0.10588235294117647,0.0836181640625,TCP,0.012517385257301807,0.24581005586592178,0.0,0.0,None,Normal
0.8196078431372549,0.06666666666666667,0.28627450980392155,0.11764705882352941,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8970489501953125,TCP,0.35095039406583217,0.026448304890181372,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.00392156862745098,0.996078431372549,0.905792236328125,0.403921568627451,0.9215686274509803,0.1803921568627451,0.9176470588235294,0.001220703125,TCP,0.013908205841446454,0.25370781357618427,0.0,0.0,None,PacketInjection
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.85662841796875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.855316162109375,0.807843137254902,0.4235294117647059,0.8117647058823529,0.5686274509803921,0.001220703125,HTTP,0.16875289754288364,0.25027932960893856,0.15821596244131456,0.0,GET,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.853729248046875,0.2823529411764706,0.054901960784313725,0.8352941176470589,0.4,0.001220703125,HTTP,0.23133982382939267,0.2517027626846254,0.2215962441314554,0.0,GET,Normal
0.6745098039215687,0.06274509803921569,1.0,0.00392156862745098,0.162322998046875,0.5098039215686274,0.4588235294117647,0.2823529411764706,0.39215686274509803,0.0067596435546875,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.857147216796875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8554840087890625,TCP,0.013908205841446454,0.3854595546031989,0.0,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8608856201171875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,HTTP,0.20097357440890126,0.25139664804469275,0.1908450704225352,0.0,GET,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.07058823529411765,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7579498291015625,TCP,0.013908205841446454,0.0038340858651565012,0.0,0.0,None,Normal
0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.03875732421875,0.8117647058823529,0.1803921568627451,0.4117647058823529,0.7294117647058823,0.001220703125,TCP,0.012517385257301807,0.2454618504629984,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.860107421875,TCP,0.35095039406583217,0.3854595546031989,0.3427230046948357,0.0,None,Normal
0.0392156862745098,0.0,0.00784313725490196,0.058823529411764705,0.038543701171875,0.2549019607843137,0.21176470588235294,0.7294117647058823,0.07450980392156863,0.0830535888671875,TCP,0.012517385257301807,0.24158567383485116,0.0,0.0,None,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.4,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7966461181640625,TCP,0.015299026425591099,0.021887196755184815,0.0,0.0,None,Normal
0.8156862745098039,0.3215686274509804,0.9254901960784314,0.5058823529411764,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.893280029296875,TCP,0.013908205841446454,0.019021198438815338,0.0,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.15294117647058825,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8553924560546875,HTTP,0.050533147890588784,0.3854595546031989,0.038497652582159626,0.0,None,Normal
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.5490196078431373,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.85650634765625,TCP,0.35095039406583217,0.2513813423126961,0.3427230046948357,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.857147216796875,0.2549019607843137,0.21176470588235294,0.37254901960784315,0.26666666666666666,0.001220703125,TCP,0.012517385257301807,0.25139664804469275,0.0,0.0,None,Normal
0.32941176470588235,0.9568627450980393,0.00392156862745098,0.11764705882352941,0.077056884765625,0.7529411764705882,0.6588235294117647,0.00392156862745098,0.00392156862745098,0.0167999267578125,TCP,0.012517385257301807,0.0223463687150838,0.0,0.0,None,W32/SdbotInfected
0.7529411764705882,0.6588235294117647,0.00392156862745098,0.00392156862745098,0.016937255859375,0.792156862745098,0.7411764705882353,0.592156862745098,0.0196078431372549,0.001220703125,TCP,0.013908205841446454,0.25076528659983166,0.0,0.0,None,W32/SdbotInfected
0.2549019607843137,0.21176470588235294,0.37254901960784315,0.15294117647058825,0.001220703125,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.859466552734375,TCP,0.013908205841446454,0.3854595546031989,0.0,0.0,None,Normal
0.2823529411764706,0.054901960784313725,0.8352941176470589,0.5764705882352941,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.7957763671875,TCP,0.013908205841446454,0.24538149537001608,0.0,0.0,None,Normal
0.37254901960784315,0.6274509803921569,0.9254901960784314,0.2,0.4987030029296875,0.6745098039215687,0.06274509803921569,1.0,0.00392156862745098,0.7779388427734375,UDP,0.014140009272137228,0.0,0.0,0.032335329341317366,None,Normal
0.8,0.054901960784313725,0.9176470588235294,0.3333333333333333,0.0067596435546875,0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8734588623046875,TLSv1,0.1267964765878535,0.13551695109818626,0.11572769953051643,0.0,None,Normal
0.7529411764705882,0.6588235294117647,0.011764705882352941,0.5137254901960784,0.8607635498046875,0.2549019607843137,0.21568627450980393,0.807843137254902,0.7803921568627451,0.001220703125,HTTP,0.2382939267501159,0.24581005586592178,0.22863849765258215,0.0,GET,Normal
