"SourceAdd","SourcePort","DestinationAdd","DestinationPort","Protocol","Length","TCP Window Size","TCP Length","UDP Length","HTTP Request Method"
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","TCP","1514","8800","1460","",""
"206.108.207.138","80","192.168.3.131","56058","HTTP","89","8800","35","",""
"192.168.3.131","56058","206.108.207.138","80","TCP","54","65700","0","",""
"66.220.149.32","80","192.168.3.131","56048","HTTP","364","8879","310","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"65.55.206.199","80","192.168.3.131","56022","TCP","1514","8190","1460","",""
"192.168.3.131","56035","65.55.118.107","80","TCP","54","65076","0","",""
"192.168.3.131","56134","66.235.133.62","80","TCP","54","64960","0","",""
"65.55.206.199","80","192.168.3.131","56022","HTTP","856","8190","802","",""
"192.168.3.131","56022","65.55.206.199","80","TCP","54","64240","0","",""
"192.168.3.131","56048","66.220.149.32","80","HTTP","1200","65264","1146","","GET"
"192.168.3.131","56060","65.54.95.39","80","HTTP","621","65700","567","","GET"
"66.220.149.32","80","192.168.3.131","56048","TCP","1508","10025","1454","",""
"65.54.95.39","80","192.168.3.131","56060","TCP","1514","100736","1460","",""
"65.54.95.39","80","192.168.3.131","56060","TCP","1514","100736","1460","",""
"192.168.3.131","56060","65.54.95.39","80","TCP","54","65700","0","",""
"65.54.95.39","80","192.168.3.131","56060","TCP","1514","100736","1460","",""
"65.54.95.39","80","192.168.3.131","56060","TCP","1514","100736","1460","",""
"65.54.95.39","80","192.168.3.131","56060","HTTP/XML","402","100736","348","",""
"192.168.3.131","56060","65.54.95.39","80","TCP","54","65700","0","",""
"66.220.149.32","80","192.168.3.131","56048","TCP","1514","10025","1460","",""
"192.168.3.131","56048","66.220.149.32","80","TCP","54","65700","0","",""
"66.220.149.32","80","192.168.3.131","56048","TCP","1514","10025","1460","",""
"66.220.149.32","80","192.168.3.131","56048","HTTP","612","10025","558","",""
"192.168.3.131","56048","66.220.149.32","80","TCP","54","65700","0","",""
"192.168.3.131","56061","195.27.155.11","80","HTTP","1023","65496","969","","GET"
"195.27.155.11","80","192.168.3.131","56061","HTTP","256","9664","202","",""
"192.168.3.131","56061","195.27.155.11","80","TCP","54","65296","0","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","66","8192","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","66","65535","0","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"192.168.3.131","56139","65.54.95.75","80","HTTP","732","65700","678","","GET"
"65.54.95.75","80","192.168.3.131","56139","TCP","60","100736","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","66","100736","12","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","TCP","1514","100736","1460","",""
"65.54.95.75","80","192.168.3.131","56139","HTTP/XML","165","100736","111","",""
"192.168.3.131","56139","65.54.95.75","80","TCP","54","65700","0","",""
"192.168.3.131","56060","65.54.95.39","80","HTTP","579","65700","525","","GET"
"65.54.95.39","80","192.168.3.131","56060","HTTP","218","100736","164","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","66","8192","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","66","65535","0","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"192.168.3.131","56140","65.54.95.68","80","HTTP","723","65700","669","","GET"
"65.54.95.68","80","192.168.3.131","56140","TCP","60","100736","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","66","100736","12","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1244","100736","1190","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1052","100736","998","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1478","100736","1424","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1478","100736","1424","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","794","100736","740","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1478","100736","1424","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","65700","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1478","100736","1424","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","64264","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","61368","0","",""
"192.168.3.131","56060","65.54.95.39","80","TCP","54","65536","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1502","100736","1448","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","57012","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1478","100736","1424","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","54128","0","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1514","100736","1460","",""
"65.54.95.68","80","192.168.3.131","56140","TCP","1490","100736","1436","",""
"192.168.3.131","56140","65.54.95.68","80","TCP","54","51232","0","",""
